[2019/10/15 - 19:37:32] Yousha (ID: 0 | SQL ID: 2156 | Level: 10 | IP: 182.182.194.207) has logged in.
[2019/10/23 - 8:37:39] Sophy_Ortodox (ID: 7 | SQL ID: 1499 | Level: 3 | IP: 49.146.18.125) has disconnected.
[2019/10/23 - 8:38:09] Sophy_Ortodox (ID: 7 | SQL ID: 1499 | Level: 3 | IP: 49.146.18.125) has logged in.
[2019/10/23 - 8:40:22] Nir_Francis (ID: 6 | SQL ID: 188 | Level: 15 | IP: 45.118.61.128) has disconnected.
[2019/10/23 - 8:41:55] Scorpion (ID: 6 | SQL ID: 85 | Level: 6 | IP: 45.118.61.128) has logged in.
[2019/10/23 - 8:42:02] Erika_Akane (ID: 1 | SQL ID: 2439 | Level: 21 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 8:42:02] Chumpie_Sakura (ID: 0 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 8:43:23] Arturo_Murillo (ID: 9 | SQL ID: 3283 | Level: 15 | IP: 49.146.18.125) has disconnected.
[2019/10/23 - 8:44:42] Nelson (ID: 3 | SQL ID: 3497 | Level: 786 | IP: 39.48.45.63) has disconnected.
[2019/10/23 - 8:47:48] Tony (ID: 0 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 8:52:26] Nelson (ID: 1 | SQL ID: 3497 | Level: 786 | IP: 39.48.45.63) has logged in.
[2019/10/23 - 8:54:27] Sophy_Ortodox (ID: 7 | SQL ID: 1499 | Level: 3 | IP: 49.146.18.125) has disconnected.
[2019/10/23 - 8:56:35] Kevin_Carman (ID: 3 | SQL ID: 2550 | Level: 31 | IP: 112.203.22.68) has logged in.
[2019/10/23 - 8:58:20] Bobby_Escobar (ID: 7 | SQL ID: 2406 | Level: 17 | IP: 152.32.64.181) has logged in.
[2019/10/23 - 8:58:54] Lawrence_Capati (ID: 9 | SQL ID: 2469 | Level: 2 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 8:59:25] Jl_Damion (ID: 11 | SQL ID: 3557 | Level: 1 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 8:59:30] Chan_Blaze (ID: 12 | SQL ID: 1316 | Level: 73 | IP: 70.117.138.80) has logged in.
[2019/10/23 - 9:00:24] Kevin_Carman (ID: 3 | SQL ID: 2550 | Level: 31 | IP: 112.203.22.68) has disconnected.
[2019/10/23 - 9:01:08] Nelson (ID: 1 | SQL ID: 3497 | Level: 786 | IP: 39.48.45.63) has disconnected.
[2019/10/23 - 9:02:06] Chamz_Benson (ID: 1 | SQL ID: 3558 | Level: 1 | IP: 112.134.176.54) has logged in.
[2019/10/23 - 9:02:09] Nelson (ID: 3 | SQL ID: 3497 | Level: 786 | IP: 39.48.45.63) has logged in.
[2019/10/23 - 9:02:50] Guzman (ID: 4 | SQL ID: 2530 | Level: 23 | IP: 49.147.148.221) has disconnected.
[2019/10/23 - 9:04:40] Chan_Blaze (ID: 12 | SQL ID: 1316 | Level: 73 | IP: 70.117.138.80) has disconnected.
[2019/10/23 - 9:05:20] Sohipa_Nanja (ID: 8 | SQL ID: 3465 | Level: 2 | IP: 45.118.61.128) has disconnected.
[2019/10/23 - 9:20:25] Tony (ID: 0 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 9:25:12] Chamz_Benson (ID: 1 | SQL ID: 3558 | Level: 1 | IP: 112.134.176.54) has disconnected.
[2019/10/23 - 9:26:55] Nelson (ID: 3 | SQL ID: 3497 | Level: 786 | IP: 39.48.45.63) has timed out.
[2019/10/23 - 9:35:04] Alberto_Rio (ID: 10 | SQL ID: 2036 | Level: 15 | IP: 94.187.55.85) has disconnected.
[2019/10/23 - 9:44:19] Lawrence_Capati (ID: 9 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 9:44:51] Bobby_Escobar (ID: 7 | SQL ID: 2406 | Level: 17 | IP: 152.32.64.181) has disconnected.
[2019/10/23 - 9:45:43] Jamie_Nelson (ID: 2 | SQL ID: 1294 | Level: 42 | IP: 39.48.45.63) has timed out.
[2019/10/23 - 9:47:36] Jl_Damion (ID: 11 | SQL ID: 3557 | Level: 1 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 9:56:01] Mizuki_Vikouri (ID: 5 | SQL ID: 2117 | Level: 44 | IP: 112.198.73.197) has disconnected.
[2019/10/23 - 9:56:55] Lawrence_Capati (ID: 0 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:01:01] Lawrence_Capati (ID: 0 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 10:01:47] Lawrence_Capati (ID: 0 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:02:29] Lawrence_Capati (ID: 0 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 10:07:01] Bobby_Escobar (ID: 0 | SQL ID: 2406 | Level: 17 | IP: 152.32.64.181) has logged in.
[2019/10/23 - 10:11:05] Marshall_Richards (ID: 1 | SQL ID: 3463 | Level: 6 | IP: 197.37.112.234) has logged in.
[2019/10/23 - 10:14:15] Chris_Thompson (ID: 2 | SQL ID: 3552 | Level: 1 | IP: 41.37.168.180) has logged in.
[2019/10/23 - 10:24:12] Chris_Thompson (ID: 2 | SQL ID: 3552 | Level: 1 | IP: 41.37.168.180) has been kicked/banned.
[2019/10/23 - 10:26:27] Chris_Thompson (ID: 2 | SQL ID: 3552 | Level: 1 | IP: 41.37.168.180) has logged in.
[2019/10/23 - 10:36:03] Huzaifa_X_Knights (ID: 3 | SQL ID: 2632 | Level: 28 | IP: 119.160.68.209) has logged in.
[2019/10/23 - 10:39:11] Sri_Mazzori (ID: 4 | SQL ID: 3559 | Level: 1 | IP: 112.200.76.162) has logged in.
[2019/10/23 - 10:39:30] Sri_Mazzori (ID: 4 | SQL ID: 3559 | Level: 1 | IP: 112.200.76.162) has disconnected.
[2019/10/23 - 10:40:39] Jiro_Matsukaze (ID: 4 | SQL ID: 2345 | Level: 5 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:40:59] Bell (ID: 5 | SQL ID: 3477 | Level: 1 | IP: 112.198.73.197) has logged in.
[2019/10/23 - 10:46:33] Sandra_Bell (ID: 7 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has logged in.
[2019/10/23 - 10:48:25] Huzaifa_X_Knights (ID: 3 | SQL ID: 2632 | Level: 28 | IP: 119.160.68.209) has disconnected.
[2019/10/23 - 10:49:23] Marshall_Richards (ID: 1 | SQL ID: 3463 | Level: 6 | IP: 197.37.112.234) has disconnected.
[2019/10/23 - 10:49:31] Gab_Deleon (ID: 3 | SQL ID: 2562 | Level: 7 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:50:51] Russel_Akasuki (ID: 1 | SQL ID: 2519 | Level: 2 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:51:23] Chumpie_Sakura (ID: 8 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:56:39] Cyrus_Akasuki (ID: 9 | SQL ID: 3555 | Level: 1 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 10:58:40] Don_Isturbo_Powell (ID: 10 | SQL ID: 2075 | Level: 3 | IP: 49.145.166.86) has logged in.
[2019/10/23 - 10:58:47] Huzaifa_X_Knights (ID: 11 | SQL ID: 2632 | Level: 28 | IP: 119.160.68.209) has logged in.
[2019/10/23 - 10:59:17] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:02:41] Nick_Mcfellow (ID: 13 | SQL ID: 1605 | Level: 24 | IP: 77.139.221.152) has logged in.
[2019/10/23 - 11:04:27] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:06:29] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:06:58] Josh_Powell (ID: 14 | SQL ID: 2081 | Level: 2 | IP: 59.4.77.204) has logged in.
[2019/10/23 - 11:07:12] Josh_Powell (ID: 14 | SQL ID: 2081 | Level: 2 | IP: 59.4.77.204) has disconnected.
[2019/10/23 - 11:07:30] Josh_Powell. (ID: 14 | SQL ID: 3560 | Level: 1 | IP: 59.4.77.204) has logged in.
[2019/10/23 - 11:09:00] Alex_Mcflurry (ID: 15 | SQL ID: 3511 | Level: 5 | IP: 41.142.44.198) has logged in.
[2019/10/23 - 11:10:06] Don_Isturbo_Powell (ID: 10 | SQL ID: 2075 | Level: 3 | IP: 49.145.166.86) has timed out.
[2019/10/23 - 11:10:15] Josh_Powell. (ID: 14 | SQL ID: 3560 | Level: 1 | IP: 59.4.77.204) has disconnected.
[2019/10/23 - 11:12:00] Cyrus_Akasuki (ID: 9 | SQL ID: 3555 | Level: 1 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 11:12:40] Cyrus_Akasuki (ID: 9 | SQL ID: 3555 | Level: 1 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 11:15:53] Alex_Khalifa (ID: 10 | SQL ID: 3561 | Level: 1 | IP: 111.125.123.225) has logged in.
[2019/10/23 - 11:17:44] Bradd_Lee (ID: 14 | SQL ID: 3562 | Level: 1 | IP: 120.29.112.153) has logged in.
[2019/10/23 - 11:18:09] Alex_Khalifa (ID: 10 | SQL ID: 3561 | Level: 1 | IP: 111.125.123.225) has disconnected.
[2019/10/23 - 11:19:04] Russel_Akasuki (ID: 1 | SQL ID: 2519 | Level: 2 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 11:19:55] Erika_Akane (ID: 1 | SQL ID: 2439 | Level: 21 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 11:20:06] Scorpion (ID: 6 | SQL ID: 85 | Level: 6 | IP: 45.118.61.128) has disconnected.
[2019/10/23 - 11:20:57] Jonathan_Clinton (ID: 6 | SQL ID: 2125 | Level: 27 | IP: 14.192.143.181) has logged in.
[2019/10/23 - 11:21:07] Sandra_Bell (ID: 7 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has been kicked/banned.
[2019/10/23 - 11:21:29] Jonathan_Clinton (ID: 6 | SQL ID: 2125 | Level: 27 | IP: 14.192.143.181) has disconnected.
[2019/10/23 - 11:21:45] Sandra_Bell (ID: 6 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has logged in.
[2019/10/23 - 11:21:56] Huzaifa_X_Knights (ID: 11 | SQL ID: 2632 | Level: 28 | IP: 119.160.68.209) has disconnected.
[2019/10/23 - 11:22:20] Jonathan_Clinton (ID: 7 | SQL ID: 2125 | Level: 27 | IP: 14.192.143.181) has logged in.
[2019/10/23 - 11:24:32] Jonathan_Clinton (ID: 7 | SQL ID: 2125 | Level: 27 | IP: 14.192.143.181) has disconnected.
[2019/10/23 - 11:27:22] Rafael_El_Grande (ID: 7 | SQL ID: 3281 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:28:02] Scorpion (ID: 11 | SQL ID: 85 | Level: 6 | IP: 45.118.61.128) has logged in.
[2019/10/23 - 11:28:13] Bell (ID: 5 | SQL ID: 3477 | Level: 1 | IP: 112.198.73.197) has disconnected.
[2019/10/23 - 11:28:20] Rafael_El_Grande (ID: 7 | SQL ID: 3281 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:28:31] Lucifer_Anderson (ID: 10 | SQL ID: 1725 | Level: 6 | IP: 175.157.237.62) has logged in.
[2019/10/23 - 11:28:32] Lucifer_Anderson (ID: 10 | SQL ID: 1725 | Level: 6 | IP: 175.157.237.62) has been kicked/banned.
[2019/10/23 - 11:29:07] Rafael_El_Grande (ID: 5 | SQL ID: 3281 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:31:01] Jayme_Hood (ID: 7 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:31:28] Megumi_Matsukaze (ID: 10 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has logged in.
[2019/10/23 - 11:33:22] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:34:02] Nick_Mcfellow (ID: 13 | SQL ID: 1605 | Level: 24 | IP: 77.139.221.152) has disconnected.
[2019/10/23 - 11:34:02] Cyrus_Akasuki (ID: 9 | SQL ID: 3555 | Level: 1 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 11:34:40] Mcfellow (ID: 9 | SQL ID: 2575 | Level: 2 | IP: 77.139.221.152) has logged in.
[2019/10/23 - 11:35:32] Bradd_Lee (ID: 14 | SQL ID: 3562 | Level: 1 | IP: 120.29.112.153) has disconnected.
[2019/10/23 - 11:35:47] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:36:24] Scorpion (ID: 11 | SQL ID: 85 | Level: 6 | IP: 45.118.61.128) has disconnected.
[2019/10/23 - 11:36:44] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:37:32] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:38:15] Tony (ID: 12 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:38:56] Tony (ID: 11 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:39:08] Jayme_Hood (ID: 7 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:39:22] Mcfellow (ID: 9 | SQL ID: 2575 | Level: 2 | IP: 77.139.221.152) has disconnected.
[2019/10/23 - 11:39:49] Jayme_Hood (ID: 7 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:41:08] Jayme_Hood (ID: 7 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:41:16] Chumpie_Sakura (ID: 8 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 11:41:22] Rafael_El_Grande (ID: 5 | SQL ID: 3281 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:41:50] Jayme_Hood (ID: 5 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:43:21] Tony (ID: 11 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:43:25] Jayme_Hood (ID: 5 | SQL ID: 3563 | Level: 1 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:44:29] Megumi_Matsukaze (ID: 10 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has disconnected.
[2019/10/23 - 11:45:05] Megumi_Matsukaze (ID: 7 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has logged in.
[2019/10/23 - 11:45:13] Tony (ID: 5 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:48:30] Tony (ID: 5 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 11:48:40] Megumi_Matsukaze (ID: 7 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has disconnected.
[2019/10/23 - 11:49:15] Tony (ID: 5 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:49:31] Megumi_Matsukaze (ID: 7 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has logged in.
[2019/10/23 - 11:50:06] Mcfellow (ID: 8 | SQL ID: 2575 | Level: 2 | IP: 77.139.221.152) has logged in.
[2019/10/23 - 11:51:41] Tony (ID: 5 | SQL ID: 3352 | Level: 2 | IP: 175.158.232.82) has been kicked/banned.
[2019/10/23 - 11:52:17] Mary_Bloom (ID: 5 | SQL ID: 2520 | Level: 5 | IP: 84.229.32.110) has logged in.
[2019/10/23 - 11:52:28] Tony_Morrison (ID: 9 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 11:55:00] Shen_Blevis (ID: 10 | SQL ID: 3564 | Level: 1 | IP: 49.150.2.46) has logged in.
[2019/10/23 - 11:55:48] Jimmy_Rio (ID: 11 | SQL ID: 2032 | Level: 13 | IP: 94.187.55.155) has logged in.
[2019/10/23 - 11:55:50] Gab_Deleon (ID: 3 | SQL ID: 2562 | Level: 7 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 11:55:52] Alberto_Mines (ID: 12 | SQL ID: 3565 | Level: 1 | IP: 94.187.55.85) has logged in.
[2019/10/23 - 11:56:15] Mary_Bloom (ID: 5 | SQL ID: 2520 | Level: 5 | IP: 84.229.32.110) has disconnected.
[2019/10/23 - 11:56:30] Alberto_Mines (ID: 12 | SQL ID: 3565 | Level: 1 | IP: 94.187.55.85) has disconnected.
[2019/10/23 - 11:57:14] Alberto_Rio (ID: 3 | SQL ID: 2036 | Level: 15 | IP: 94.187.55.85) has logged in.
[2019/10/23 - 11:57:48] Jiro_Matsukaze (ID: 4 | SQL ID: 2345 | Level: 5 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 11:58:28] Mcfellow (ID: 8 | SQL ID: 2575 | Level: 2 | IP: 77.139.221.152) has disconnected.
[2019/10/23 - 12:00:13] Tony_Morrison (ID: 9 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 12:00:48] Tony_Morrison (ID: 4 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 12:02:03] Lucas_Brown (ID: 5 | SQL ID: 1644 | Level: 3 | IP: 196.74.51.68) has logged in.
[2019/10/23 - 12:03:50] Erika_Akane (ID: 1 | SQL ID: 2439 | Level: 21 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 12:03:58] Bobby_Escobar (ID: 0 | SQL ID: 2406 | Level: 17 | IP: 152.32.64.181) has disconnected.
[2019/10/23 - 12:04:26] Tony_Morrison (ID: 4 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 12:04:53] Lucas_Brown (ID: 5 | SQL ID: 1644 | Level: 3 | IP: 196.74.51.68) has disconnected.
[2019/10/23 - 12:05:24] Tony_Morrison (ID: 1 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 12:06:19] Shen_Blevis (ID: 10 | SQL ID: 3564 | Level: 1 | IP: 49.150.2.46) has timed out.
[2019/10/23 - 12:06:41] Shen_Blevis (ID: 0 | SQL ID: 3564 | Level: 1 | IP: 49.150.2.46) has logged in.
[2019/10/23 - 12:06:57] Tony_Morrison (ID: 1 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 12:09:20] Bell (ID: 1 | SQL ID: 3477 | Level: 1 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 12:10:16] Jimmy_Rio (ID: 11 | SQL ID: 2032 | Level: 13 | IP: 94.187.55.155) has disconnected.
[2019/10/23 - 12:11:12] Plong_Palma (ID: 4 | SQL ID: 3361 | Level: 2 | IP: 49.149.111.9) has logged in.
[2019/10/23 - 12:11:47] Jiro_Matsukaze (ID: 5 | SQL ID: 2345 | Level: 5 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 12:12:05] Tony_Morrison (ID: 8 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 12:14:32] Plong_Palma (ID: 4 | SQL ID: 3361 | Level: 2 | IP: 49.149.111.9) has disconnected.
[2019/10/23 - 12:16:15] Erika_Akane (ID: 4 | SQL ID: 2439 | Level: 21 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 12:17:06] Jack_Jhonson (ID: 9 | SQL ID: 3566 | Level: 1 | IP: 184.22.117.176) has logged in.
[2019/10/23 - 12:18:15] Shen_Blevis (ID: 0 | SQL ID: 3564 | Level: 27 | IP: 49.150.2.46) has timed out.
[2019/10/23 - 12:18:38] Shen_Blevis (ID: 0 | SQL ID: 3564 | Level: 27 | IP: 49.150.2.46) has logged in.
[2019/10/23 - 12:20:27] Carl_Harn (ID: 15 | SQL ID: 3511 | Level: 5 | IP: 41.142.44.198) has been kicked/banned.
[2019/10/23 - 12:21:04] Carl_Harn (ID: 10 | SQL ID: 3511 | Level: 5 | IP: 41.142.44.198) has logged in.
[2019/10/23 - 12:24:31] Carl_Harn (ID: 10 | SQL ID: 3511 | Level: 5 | IP: 41.142.44.198) has timed out.
[2019/10/23 - 12:25:34] Tony_Morrison (ID: 8 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 12:25:38] Carl_Harn (ID: 10 | SQL ID: 3511 | Level: 5 | IP: 160.176.155.238) has logged in.
[2019/10/23 - 12:29:45] Rodger_Hunt (ID: 8 | SQL ID: 3567 | Level: 1 | IP: 31.129.244.66) has logged in.
[2019/10/23 - 12:31:12] Rodger_Hunt (ID: 8 | SQL ID: 3567 | Level: 1 | IP: 31.129.244.66) has disconnected.
[2019/10/23 - 12:31:53] Tony_Morrison (ID: 8 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has logged in.
[2019/10/23 - 12:34:14] Sandra_Bell (ID: 6 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has timed out.
[2019/10/23 - 12:34:45] Sandra_Bell (ID: 6 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has logged in.
[2019/10/23 - 12:36:54] Shen_Blevis (ID: 0 | SQL ID: 3564 | Level: 27 | IP: 49.150.2.46) has disconnected.
[2019/10/23 - 12:38:08] Parker_Ryan (ID: 0 | SQL ID: 1153 | Level: 10 | IP: 39.33.177.129) has logged in.
[2019/10/23 - 12:40:23] Shen_Blevis (ID: 11 | SQL ID: 3564 | Level: 27 | IP: 49.150.2.46) has logged in.
[2019/10/23 - 12:41:22] Jack_Jhonson (ID: 9 | SQL ID: 3566 | Level: 1 | IP: 184.22.117.176) has disconnected.
[2019/10/23 - 12:41:59] Parker_Ryan (ID: 0 | SQL ID: 1153 | Level: 10 | IP: 39.33.177.129) has disconnected.
[2019/10/23 - 12:45:31] Kyrie_Stephen (ID: 0 | SQL ID: 3489 | Level: 2 | IP: 112.201.33.250) has logged in.
[2019/10/23 - 12:46:42] Carl_Harn (ID: 10 | SQL ID: 3511 | Level: 5 | IP: 160.176.155.238) has been kicked/banned.
[2019/10/23 - 12:47:07] Carl_Harn (ID: 9 | SQL ID: 3511 | Level: 5 | IP: 160.176.155.238) has logged in.
[2019/10/23 - 12:48:26] Matteo_Steam (ID: 10 | SQL ID: 3568 | Level: 1 | IP: 91.188.146.94) has logged in.
[2019/10/23 - 12:49:40] Matteo_Steam (ID: 10 | SQL ID: 3568 | Level: 1 | IP: 91.188.146.94) has disconnected.
[2019/10/23 - 12:50:54] Sandra_Bell (ID: 6 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has timed out.
[2019/10/23 - 12:51:18] Sandra_Bell (ID: 6 | SQL ID: 3319 | Level: 45 | IP: 120.29.76.21) has logged in.
[2019/10/23 - 12:52:38] Erika_Akane (ID: 4 | SQL ID: 2439 | Level: 21 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 12:56:36] Tony_Morrison (ID: 8 | SQL ID: 3351 | Level: 37 | IP: 175.158.232.82) has disconnected.
[2019/10/23 - 12:56:48] Chumpie_Sakura (ID: 4 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 12:56:52] Alex_Meduxa (ID: 8 | SQL ID: 3569 | Level: 1 | IP: 83.246.169.3) has logged in.
[2019/10/23 - 12:58:14] Alex_Meduxa (ID: 8 | SQL ID: 3569 | Level: 1 | IP: 83.246.169.3) has disconnected.
[2019/10/23 - 13:06:15] Santy_S._Savage (ID: 0 | SQL ID: 3489 | Level: 2 | IP: 112.201.33.250) has timed out.
[2019/10/23 - 13:06:29] Carl_Harn (ID: 9 | SQL ID: 3511 | Level: 5 | IP: 160.176.155.238) has been kicked/banned.
[2019/10/23 - 13:08:03] Santy_S._Savage (ID: 0 | SQL ID: 3489 | Level: 2 | IP: 112.201.33.250) has logged in.
[2019/10/23 - 13:08:30] Lawrence_Capati (ID: 8 | SQL ID: 2469 | Level: 3 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 13:08:51] Santy_S._Savage (ID: 0 | SQL ID: 3489 | Level: 2 | IP: 112.201.33.250) has timed out.
[2019/10/23 - 13:09:00] Chumpie_Sakura (ID: 4 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 13:09:00] Bell (ID: 1 | SQL ID: 3477 | Level: 1 | IP: 111.125.120.30) has timed out.
[2019/10/23 - 13:10:02] Bell (ID: 0 | SQL ID: 3477 | Level: 1 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 13:11:02] James_Darko (ID: 1 | SQL ID: 3570 | Level: 1 | IP: 213.57.155.250) has logged in.
[2019/10/23 - 13:13:15] Chumpie_Sakura (ID: 4 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has logged in.
[2019/10/23 - 13:13:56] Megumi_Matsukaze (ID: 7 | SQL ID: 2257 | Level: 6 | IP: 112.198.73.197) has disconnected.
[2019/10/23 - 13:15:00] Clair_Y._Marzette (ID: 7 | SQL ID: 2254 | Level: 20 | IP: 112.198.73.197) has logged in.
[2019/10/23 - 13:15:00] Chris_Thompson (ID: 2 | SQL ID: 3552 | Level: 1 | IP: 41.37.168.180) has disconnected.
[2019/10/23 - 13:19:03] James_Darko (ID: 1 | SQL ID: 3570 | Level: 1 | IP: 213.57.155.250) has disconnected.
[2019/10/23 - 13:19:36] Alberto_Rio (ID: 3 | SQL ID: 2036 | Level: 15 | IP: 94.187.55.85) has timed out.
[2019/10/23 - 13:21:12] Alberto_Rio (ID: 1 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has logged in.
[2019/10/23 - 13:23:48] Jiro_Matsukaze (ID: 5 | SQL ID: 2345 | Level: 5 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 13:26:00] Alberto_Rio (ID: 1 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has disconnected.
[2019/10/23 - 13:26:36] Shen_Blevis (ID: 11 | SQL ID: 3564 | Level: 27 | IP: 49.150.2.46) has disconnected.
[2019/10/23 - 13:26:37] Alberto_Rio (ID: 1 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has logged in.
[2019/10/23 - 13:27:43] Alberto_Rio (ID: 1 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has disconnected.
[2019/10/23 - 13:29:33] Richard (ID: 1 | SQL ID: 1328 | Level: 69 | IP: 111.88.69.203) has logged in.
[2019/10/23 - 13:29:49] Alberto_Rio (ID: 2 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has logged in.
[2019/10/23 - 13:32:01] Alberto_Rio (ID: 2 | SQL ID: 2036 | Level: 15 | IP: 185.103.88.11) has timed out.
[2019/10/23 - 13:36:26] Chumpie_Sakura (ID: 4 | SQL ID: 3383 | Level: 10 | IP: 111.125.120.30) has disconnected.
[2019/10/23 - 13:43:28] Clair_Y._Marzette (ID: 7 | SQL ID: 2254 | Level: 20 | IP: 112.198.73.197) has disconnected.
